block_num,event_type,block_timestamp,extrinsic_index,from,to,amount,success
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4nEnj7GmmePhJABkTUnYoJtC7Sb9MZxgha8bfgvp9REQTav2,0.000048,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4igMDxFKdybdsRWjN3T3L1QAgz23RNDjg9vL22FwK8fTWDER,367.2,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4igMDxFKdybdsRWjN3T3L1QAgz23RNDjg9vL22FwK8fTWDER,856.8,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4m38AjFq4drxZ3kjQgF6feCEqHVqntodjcC114dgf1d6dtYS,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4m38AjFq4drxZ3kjQgF6feCEqHVqntodjcC114dgf1d6dtYS,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4m38AjFq4drxZ3kjQgF6feCEqHVqntodjcC114dgf1d6dtYS,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4msnycveV484Ej8X4LoqDcGLyppcBJ5FbwX4FRsBkkWpEXh1,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4msnycveV484Ej8X4LoqDcGLyppcBJ5FbwX4FRsBkkWpEXh1,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4msnycveV484Ej8X4LoqDcGLyppcBJ5FbwX4FRsBkkWpEXh1,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4haoahKZssLpjM6SoKtZstk9FCWHrt66LaX962dnbR786Uxh,45,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4haoahKZssLpjM6SoKtZstk9FCWHrt66LaX962dnbR786Uxh,105,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4m4korGaL5GEKRn8ep1hiWstMTPkJXxouvxGjWUJ1CobBpFj,413.1,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4m4korGaL5GEKRn8ep1hiWstMTPkJXxouvxGjWUJ1CobBpFj,963.9,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4moK95bvm15nAKogH1p5QxZ27gmvtLHXF8fGoVX6bfeMdrRS,336.6,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4moK95bvm15nAKogH1p5QxZ27gmvtLHXF8fGoVX6bfeMdrRS,785.4,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4nsajrYJReiP5yN3oA3NVz6bHEqA21m9ig86TsZy6jtmuJWy,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4nsajrYJReiP5yN3oA3NVz6bHEqA21m9ig86TsZy6jtmuJWy,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4nsajrYJReiP5yN3oA3NVz6bHEqA21m9ig86TsZy6jtmuJWy,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4idFS3ZJQAce6xMKCDTLmjqYDou35baDPNRyrSeZRHhyvEcQ,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4idFS3ZJQAce6xMKCDTLmjqYDou35baDPNRyrSeZRHhyvEcQ,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4idFS3ZJQAce6xMKCDTLmjqYDou35baDPNRyrSeZRHhyvEcQ,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4ifkSH9AHFtYroexETMucSAYHFeMGn11ok4Zbiq3wZHnthAK,606,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4ifkSH9AHFtYroexETMucSAYHFeMGn11ok4Zbiq3wZHnthAK,1413.999936,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4ifkSH9AHFtYroexETMucSAYHFeMGn11ok4Zbiq3wZHnthAK,0.000064,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jffLPBSYUT7apQHyd2CuSiVKRAYEyFdMfF6zKqRyN6P1jog,413.1,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jffLPBSYUT7apQHyd2CuSiVKRAYEyFdMfF6zKqRyN6P1jog,963.9,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jVhj5epMgzCy5eTemDHNuvAuc97htT9W6zyqnJE3nAouTTX,382.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jVhj5epMgzCy5eTemDHNuvAuc97htT9W6zyqnJE3nAouTTX,892.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jmdB7gHrGKovhd7r6vL84f5KTYvo9PmWqBTX2AqwNvSw2Rr,1230.75,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jmdB7gHrGKovhd7r6vL84f5KTYvo9PmWqBTX2AqwNvSw2Rr,2871.749952,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jmdB7gHrGKovhd7r6vL84f5KTYvo9PmWqBTX2AqwNvSw2Rr,0.000048,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jBi1XpniJV5JzJvkWV69WQ6WQzxy51B7uoBbEPH5kWjVFzG,2960.1,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jBi1XpniJV5JzJvkWV69WQ6WQzxy51B7uoBbEPH5kWjVFzG,6906.9,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kBDuUXNSX9BrQenJd7kAdRenQUUotuJVH65ngnLqb22twJZ,841.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kBDuUXNSX9BrQenJd7kAdRenQUUotuJVH65ngnLqb22twJZ,1963.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kDJVUtdAa1bYFtx1fQTJsYEzZu5MNR5mFrEFP4AiZZ4Cj7A,660.9,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kDJVUtdAa1bYFtx1fQTJsYEzZu5MNR5mFrEFP4AiZZ4Cj7A,1542.099936,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kDJVUtdAa1bYFtx1fQTJsYEzZu5MNR5mFrEFP4AiZZ4Cj7A,0.000064,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hYowh1toUC47Piksy3D7Tw7Uca1SZcSdnJ8iexzpbXUfTKT,449.7,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hYowh1toUC47Piksy3D7Tw7Uca1SZcSdnJ8iexzpbXUfTKT,1049.299968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hYowh1toUC47Piksy3D7Tw7Uca1SZcSdnJ8iexzpbXUfTKT,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jayfWK6gxMb55DYih27nyxeSiVYTuFxbZmLJW7bfiXwx83x,382.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jayfWK6gxMb55DYih27nyxeSiVYTuFxbZmLJW7bfiXwx83x,892.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jSXgPvyuZ39R1T8Bd7qzcM6A3R1WkpqvoZNDdS3vezEJCp6,307.53,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jSXgPvyuZ39R1T8Bd7qzcM6A3R1WkpqvoZNDdS3vezEJCp6,717.569952,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jSXgPvyuZ39R1T8Bd7qzcM6A3R1WkpqvoZNDdS3vezEJCp6,0.000048,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hTXxRkvKMYaB7DsFJ5J3zdahzWNH84akSG9JJpaFor6E68f,30300,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hTXxRkvKMYaB7DsFJ5J3zdahzWNH84akSG9JJpaFor6E68f,70699.999968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hTXxRkvKMYaB7DsFJ5J3zdahzWNH84akSG9JJpaFor6E68f,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jXUCTyhdfGaepGcgSXgcao5V7mddKpejH9eLja72WZmv5Gc,2142,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jXUCTyhdfGaepGcgSXgcao5V7mddKpejH9eLja72WZmv5Gc,4998,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kGcAbFFN1taFfpJJgJoS1P3nJW4maDpTtXv466mQKm76WYW,999,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kGcAbFFN1taFfpJJgJoS1P3nJW4maDpTtXv466mQKm76WYW,2331,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jB22yp3ayLLfugQKiZojHahRswW9f9fFoq44gvVrN6QjHxF,41.25,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jB22yp3ayLLfugQKiZojHahRswW9f9fFoq44gvVrN6QjHxF,96.249984,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jB22yp3ayLLfugQKiZojHahRswW9f9fFoq44gvVrN6QjHxF,0.000016,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4iGmFyduTjGZHdBKgdD7PWfC6WtRjHgaExRPs9ru79kKP95P,184.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4iGmFyduTjGZHdBKgdD7PWfC6WtRjHgaExRPs9ru79kKP95P,430.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4j1AYSCVrj1LFHWZDoETDf3dUEhkKncKW9UMrnqdX6emvGKC,306,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4j1AYSCVrj1LFHWZDoETDf3dUEhkKncKW9UMrnqdX6emvGKC,714,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4iYKbitKagDiJhDMthaPx5MMdEYyk8gYpqzqVf7Z37cKfCHw,112.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4iYKbitKagDiJhDMthaPx5MMdEYyk8gYpqzqVf7Z37cKfCHw,262.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4j2nAziLS7EeLfUBbjjPTxLZKitDMAyQmZiWgUZ8B1oNEzvw,60,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4j2nAziLS7EeLfUBbjjPTxLZKitDMAyQmZiWgUZ8B1oNEzvw,139.999968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4j2nAziLS7EeLfUBbjjPTxLZKitDMAyQmZiWgUZ8B1oNEzvw,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4km6P6phYhMqS4SZCAUPwG62nByYG2drHGXcLX9xZgeNpyoM,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4km6P6phYhMqS4SZCAUPwG62nByYG2drHGXcLX9xZgeNpyoM,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4km6P6phYhMqS4SZCAUPwG62nByYG2drHGXcLX9xZgeNpyoM,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4m5VX6tWRb3K5zbVJ8rMiSj4JKLgGhZpi9Y8AjEcNH9tiUXz,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4m5VX6tWRb3K5zbVJ8rMiSj4JKLgGhZpi9Y8AjEcNH9tiUXz,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4m5VX6tWRb3K5zbVJ8rMiSj4JKLgGhZpi9Y8AjEcNH9tiUXz,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hinDNBEPp8uMuKDiYtDGxcwNXcJeX5rHyriM6qaavYzkUKV,382.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hinDNBEPp8uMuKDiYtDGxcwNXcJeX5rHyriM6qaavYzkUKV,892.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jVWq5SQryEQMXGm7cBXLu9ff8UmL6yd9ywSgBizsHBSkX7x,612,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jVWq5SQryEQMXGm7cBXLu9ff8UmL6yd9ywSgBizsHBSkX7x,1428,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mSm9etqjY6t1hZaM8az6AryV2NkaSk6G5eDNnPrbC8L7dSb,99,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mSm9etqjY6t1hZaM8az6AryV2NkaSk6G5eDNnPrbC8L7dSb,231,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hGKX97Xoi9tUEhUo6Rt33f7kiaPASg3oZFzAWPwEV72jW2f,45,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hGKX97Xoi9tUEhUo6Rt33f7kiaPASg3oZFzAWPwEV72jW2f,105,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4idAsFx1CVmWi3RFaSEP3M1s9zgrmisL9kAs9mU8DmD4x8mn,306,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4idAsFx1CVmWi3RFaSEP3M1s9zgrmisL9kAs9mU8DmD4x8mn,714,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4iBJCU9MgacEoS3ax6Divyn1CcPysGEzY6CjB4ZACMCRKEkw,320.841,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4iBJCU9MgacEoS3ax6Divyn1CcPysGEzY6CjB4ZACMCRKEkw,748.628928,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4iBJCU9MgacEoS3ax6Divyn1CcPysGEzY6CjB4ZACMCRKEkw,0.000072,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mF9dMhqR68BuvNNjVovVvi1mLtSY1vA5cru4o6pzVGF4wGA,56.25,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mF9dMhqR68BuvNNjVovVvi1mLtSY1vA5cru4o6pzVGF4wGA,131.249952,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mF9dMhqR68BuvNNjVovVvi1mLtSY1vA5cru4o6pzVGF4wGA,0.000048,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mUCvQSv14GCTieWJ8r2nKapP9Akv5WozMRhFafxebZwcwrw,306,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mUCvQSv14GCTieWJ8r2nKapP9Akv5WozMRhFafxebZwcwrw,714,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4nFX6mWZPhJDGZjANMeuGaJyUNN6ozykjnLXywgkM9NZQtcc,562.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4nFX6mWZPhJDGZjANMeuGaJyUNN6ozykjnLXywgkM9NZQtcc,1312.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4ip1XX6tgCee2DaWLbKBPQ6WBT8NBLTHFfP8WA3c7n4CU3ie,5110.2,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4ip1XX6tgCee2DaWLbKBPQ6WBT8NBLTHFfP8WA3c7n4CU3ie,11923.8,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4nHzYHbiCWmnpxSJeK3EmcvpbDsaGTWywPP5mJfWssu9UqaZ,60,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4nHzYHbiCWmnpxSJeK3EmcvpbDsaGTWywPP5mJfWssu9UqaZ,139.999968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4nHzYHbiCWmnpxSJeK3EmcvpbDsaGTWywPP5mJfWssu9UqaZ,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kkrC43kBSY5wCmEKH52pHpPPRgpHkWuVKrgGkzkR5kJ1W1w,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kkrC43kBSY5wCmEKH52pHpPPRgpHkWuVKrgGkzkR5kJ1W1w,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kkrC43kBSY5wCmEKH52pHpPPRgpHkWuVKrgGkzkR5kJ1W1w,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mQ4ESqsE6qnt4rE2hnYvMqM7mNFZiEHs3tvfLmtJgLf8YGa,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mQ4ESqsE6qnt4rE2hnYvMqM7mNFZiEHs3tvfLmtJgLf8YGa,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mQ4ESqsE6qnt4rE2hnYvMqM7mNFZiEHs3tvfLmtJgLf8YGa,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kAYqmKrojChaDSdoymAe3oAjEkDR6XC9SUYLA5tt6WHCB3z,765,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4kAYqmKrojChaDSdoymAe3oAjEkDR6XC9SUYLA5tt6WHCB3z,1785,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mX1ChhczMEWaoaBZ8v4uM7pnL6yUbMcR9BJXdqv4VF8GY1v,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mX1ChhczMEWaoaBZ8v4uM7pnL6yUbMcR9BJXdqv4VF8GY1v,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4mX1ChhczMEWaoaBZ8v4uM7pnL6yUbMcR9BJXdqv4VF8GY1v,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4n2u4875revNK9aB5DhYniKSuSJpSMQ9LNZx2PbYhwY5aVom,75,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4n2u4875revNK9aB5DhYniKSuSJpSMQ9LNZx2PbYhwY5aVom,174.999936,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4n2u4875revNK9aB5DhYniKSuSJpSMQ9LNZx2PbYhwY5aVom,0.000064,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4n54PGivxGjjjMi3BwQe6dcGdBJtotSs4ZMG4wG1fojL3YUT,952.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4n54PGivxGjjjMi3BwQe6dcGdBJtotSs4ZMG4wG1fojL3YUT,2222.499936,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4n54PGivxGjjjMi3BwQe6dcGdBJtotSs4ZMG4wG1fojL3YUT,0.000064,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jff8wwPeXcQ6c9Fk9wGGB6vsxL51oZNhbLcRQSeBmjdLWLt,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jff8wwPeXcQ6c9Fk9wGGB6vsxL51oZNhbLcRQSeBmjdLWLt,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4jff8wwPeXcQ6c9Fk9wGGB6vsxL51oZNhbLcRQSeBmjdLWLt,0.000032,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hsbepXhNHTByCA3CB4Tggq5GMo4Wjjok98jdcPjLuHLX1Mn,37.5,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hsbepXhNHTByCA3CB4Tggq5GMo4Wjjok98jdcPjLuHLX1Mn,87.499968,1
304869,transfer,1653291996,304869-2,4jbtsgNhpGB2vH7xTjpZVzZLy7W4sFyxjvD45x7X1m6BSiGx,4hsbepXhNHTByCA3CB4Tggq5GMo4Wjjok98jdcPjLuHLX1Mn,0.000032,1
